Team	Instance	Solution	Cost
MJG	VSC2019_ORTEC_Hidden_25.txt	VSC2019_ORTEC_Hidden_25.txt_89578146_solution.txt	563715590
MJG	VSC2019_ORTEC_Hidden_25.txt	VSC2019_ORTEC_Hidden_25.txt_96527670_solution.txt	557160280
UOS	VSC2019_ORTEC_Hidden_01.txt	VSC2019_ORTEC_Hidden_01.txt_18319894_solution.txt	67336310
UOS	VSC2019_ORTEC_Hidden_01.txt	VSC2019_ORTEC_Hidden_01.txt_23390422_solution.txt	67466065
UOS	VSC2019_ORTEC_Hidden_01.txt	VSC2019_ORTEC_Hidden_01.txt_36197069_solution.txt	67307885
UOS	VSC2019_ORTEC_Hidden_01.txt	VSC2019_ORTEC_Hidden_01.txt_45945346_solution.txt	67411605
UOS	VSC2019_ORTEC_Hidden_01.txt	VSC2019_ORTEC_Hidden_01.txt_54500951_solution.txt	67346385
UOS	VSC2019_ORTEC_Hidden_01.txt	VSC2019_ORTEC_Hidden_01.txt_63196367_solution.txt	67311350
UOS	VSC2019_ORTEC_Hidden_01.txt	VSC2019_ORTEC_Hidden_01.txt_71110057_solution.txt	67303070
UOS	VSC2019_ORTEC_Hidden_01.txt	VSC2019_ORTEC_Hidden_01.txt_89578146_solution.txt	67334395
UOS	VSC2019_ORTEC_Hidden_01.txt	VSC2019_ORTEC_Hidden_01.txt_96527670_solution.txt	67310525
UOS	VSC2019_ORTEC_Hidden_02.txt	VSC2019_ORTEC_Hidden_02.txt_18319894_solution.txt	890783100
UOS	VSC2019_ORTEC_Hidden_02.txt	VSC2019_ORTEC_Hidden_02.txt_23390422_solution.txt	892539490
UOS	VSC2019_ORTEC_Hidden_02.txt	VSC2019_ORTEC_Hidden_02.txt_36197069_solution.txt	874956755
UOS	VSC2019_ORTEC_Hidden_02.txt	VSC2019_ORTEC_Hidden_02.txt_45945346_solution.txt	868034890
UOS	VSC2019_ORTEC_Hidden_02.txt	VSC2019_ORTEC_Hidden_02.txt_54500951_solution.txt	866780485
UOS	VSC2019_ORTEC_Hidden_02.txt	VSC2019_ORTEC_Hidden_02.txt_63196367_solution.txt	884034610
UOS	VSC2019_ORTEC_Hidden_02.txt	VSC2019_ORTEC_Hidden_02.txt_71110057_solution.txt	895177655
UOS	VSC2019_ORTEC_Hidden_02.txt	VSC2019_ORTEC_Hidden_02.txt_89578146_solution.txt	894183805
UOS	VSC2019_ORTEC_Hidden_02.txt	VSC2019_ORTEC_Hidden_02.txt_96527670_solution.txt	892468755
UOS	VSC2019_ORTEC_Hidden_03.txt	VSC2019_ORTEC_Hidden_03.txt_18319894_solution.txt	1356961005
UOS	VSC2019_ORTEC_Hidden_03.txt	VSC2019_ORTEC_Hidden_03.txt_23390422_solution.txt	1354678585
UOS	VSC2019_ORTEC_Hidden_03.txt	VSC2019_ORTEC_Hidden_03.txt_36197069_solution.txt	1356145290
UOS	VSC2019_ORTEC_Hidden_03.txt	VSC2019_ORTEC_Hidden_03.txt_45945346_solution.txt	1356371785
UOS	VSC2019_ORTEC_Hidden_03.txt	VSC2019_ORTEC_Hidden_03.txt_54500951_solution.txt	1353070685
UOS	VSC2019_ORTEC_Hidden_03.txt	VSC2019_ORTEC_Hidden_03.txt_63196367_solution.txt	1355969960
UOS	VSC2019_ORTEC_Hidden_03.txt	VSC2019_ORTEC_Hidden_03.txt_71110057_solution.txt	1359738355
UOS	VSC2019_ORTEC_Hidden_03.txt	VSC2019_ORTEC_Hidden_03.txt_89578146_solution.txt	1355268235
UOS	VSC2019_ORTEC_Hidden_03.txt	VSC2019_ORTEC_Hidden_03.txt_96527670_solution.txt	1357656250
UOS	VSC2019_ORTEC_Hidden_04.txt	VSC2019_ORTEC_Hidden_04.txt_18319894_solution.txt	5448545
UOS	VSC2019_ORTEC_Hidden_04.txt	VSC2019_ORTEC_Hidden_04.txt_23390422_solution.txt	5407020
UOS	VSC2019_ORTEC_Hidden_04.txt	VSC2019_ORTEC_Hidden_04.txt_36197069_solution.txt	5463700
UOS	VSC2019_ORTEC_Hidden_04.txt	VSC2019_ORTEC_Hidden_04.txt_45945346_solution.txt	5545040
UOS	VSC2019_ORTEC_Hidden_04.txt	VSC2019_ORTEC_Hidden_04.txt_54500951_solution.txt	5540630
UOS	VSC2019_ORTEC_Hidden_04.txt	VSC2019_ORTEC_Hidden_04.txt_63196367_solution.txt	5442615
UOS	VSC2019_ORTEC_Hidden_04.txt	VSC2019_ORTEC_Hidden_04.txt_71110057_solution.txt	5515735
UOS	VSC2019_ORTEC_Hidden_04.txt	VSC2019_ORTEC_Hidden_04.txt_89578146_solution.txt	5448825
UOS	VSC2019_ORTEC_Hidden_04.txt	VSC2019_ORTEC_Hidden_04.txt_96527670_solution.txt	5425300
UOS	VSC2019_ORTEC_Hidden_05.txt	VSC2019_ORTEC_Hidden_05.txt_18319894_solution.txt	2426989083
UOS	VSC2019_ORTEC_Hidden_05.txt	VSC2019_ORTEC_Hidden_05.txt_23390422_solution.txt	2436634627
UOS	VSC2019_ORTEC_Hidden_05.txt	VSC2019_ORTEC_Hidden_05.txt_36197069_solution.txt	2445558372
UOS	VSC2019_ORTEC_Hidden_05.txt	VSC2019_ORTEC_Hidden_05.txt_45945346_solution.txt	2451328010
UOS	VSC2019_ORTEC_Hidden_05.txt	VSC2019_ORTEC_Hidden_05.txt_54500951_solution.txt	2420668237
UOS	VSC2019_ORTEC_Hidden_05.txt	VSC2019_ORTEC_Hidden_05.txt_63196367_solution.txt	2441773534
UOS	VSC2019_ORTEC_Hidden_05.txt	VSC2019_ORTEC_Hidden_05.txt_71110057_solution.txt	2454437335
UOS	VSC2019_ORTEC_Hidden_05.txt	VSC2019_ORTEC_Hidden_05.txt_89578146_solution.txt	2443356953
UOS	VSC2019_ORTEC_Hidden_05.txt	VSC2019_ORTEC_Hidden_05.txt_96527670_solution.txt	2429748602
UOS	VSC2019_ORTEC_Hidden_06.txt	VSC2019_ORTEC_Hidden_06.txt_18319894_solution.txt	33127665
UOS	VSC2019_ORTEC_Hidden_06.txt	VSC2019_ORTEC_Hidden_06.txt_23390422_solution.txt	33035255
UOS	VSC2019_ORTEC_Hidden_06.txt	VSC2019_ORTEC_Hidden_06.txt_36197069_solution.txt	33074620
UOS	VSC2019_ORTEC_Hidden_06.txt	VSC2019_ORTEC_Hidden_06.txt_45945346_solution.txt	33142090
UOS	VSC2019_ORTEC_Hidden_06.txt	VSC2019_ORTEC_Hidden_06.txt_54500951_solution.txt	33278930
UOS	VSC2019_ORTEC_Hidden_06.txt	VSC2019_ORTEC_Hidden_06.txt_63196367_solution.txt	33114930
UOS	VSC2019_ORTEC_Hidden_06.txt	VSC2019_ORTEC_Hidden_06.txt_71110057_solution.txt	33051560
UOS	VSC2019_ORTEC_Hidden_06.txt	VSC2019_ORTEC_Hidden_06.txt_89578146_solution.txt	33123060
UOS	VSC2019_ORTEC_Hidden_06.txt	VSC2019_ORTEC_Hidden_06.txt_96527670_solution.txt	33158365
UOS	VSC2019_ORTEC_Hidden_07.txt	VSC2019_ORTEC_Hidden_07.txt_18319894_solution.txt	102576630
UOS	VSC2019_ORTEC_Hidden_07.txt	VSC2019_ORTEC_Hidden_07.txt_23390422_solution.txt	102183055
UOS	VSC2019_ORTEC_Hidden_07.txt	VSC2019_ORTEC_Hidden_07.txt_36197069_solution.txt	102511890
UOS	VSC2019_ORTEC_Hidden_07.txt	VSC2019_ORTEC_Hidden_07.txt_45945346_solution.txt	102193920
UOS	VSC2019_ORTEC_Hidden_07.txt	VSC2019_ORTEC_Hidden_07.txt_54500951_solution.txt	102098250
UOS	VSC2019_ORTEC_Hidden_07.txt	VSC2019_ORTEC_Hidden_07.txt_63196367_solution.txt	102218885
UOS	VSC2019_ORTEC_Hidden_07.txt	VSC2019_ORTEC_Hidden_07.txt_71110057_solution.txt	102211620
UOS	VSC2019_ORTEC_Hidden_07.txt	VSC2019_ORTEC_Hidden_07.txt_89578146_solution.txt	102433615
UOS	VSC2019_ORTEC_Hidden_07.txt	VSC2019_ORTEC_Hidden_07.txt_96527670_solution.txt	102178665
UOS	VSC2019_ORTEC_Hidden_08.txt	VSC2019_ORTEC_Hidden_08.txt_18319894_solution.txt	730169705
UOS	VSC2019_ORTEC_Hidden_08.txt	VSC2019_ORTEC_Hidden_08.txt_23390422_solution.txt	729689105
UOS	VSC2019_ORTEC_Hidden_08.txt	VSC2019_ORTEC_Hidden_08.txt_36197069_solution.txt	729810070
UOS	VSC2019_ORTEC_Hidden_08.txt	VSC2019_ORTEC_Hidden_08.txt_45945346_solution.txt	729189525
UOS	VSC2019_ORTEC_Hidden_08.txt	VSC2019_ORTEC_Hidden_08.txt_54500951_solution.txt	729321965
UOS	VSC2019_ORTEC_Hidden_08.txt	VSC2019_ORTEC_Hidden_08.txt_63196367_solution.txt	729257495
UOS	VSC2019_ORTEC_Hidden_08.txt	VSC2019_ORTEC_Hidden_08.txt_71110057_solution.txt	729665520
UOS	VSC2019_ORTEC_Hidden_08.txt	VSC2019_ORTEC_Hidden_08.txt_89578146_solution.txt	728784055
UOS	VSC2019_ORTEC_Hidden_08.txt	VSC2019_ORTEC_Hidden_08.txt_96527670_solution.txt	729277945
UOS	VSC2019_ORTEC_Hidden_09.txt	VSC2019_ORTEC_Hidden_09.txt_18319894_solution.txt	1692627537
UOS	VSC2019_ORTEC_Hidden_09.txt	VSC2019_ORTEC_Hidden_09.txt_23390422_solution.txt	1700968854
UOS	VSC2019_ORTEC_Hidden_09.txt	VSC2019_ORTEC_Hidden_09.txt_36197069_solution.txt	1712666493
UOS	VSC2019_ORTEC_Hidden_09.txt	VSC2019_ORTEC_Hidden_09.txt_45945346_solution.txt	1739467722
UOS	VSC2019_ORTEC_Hidden_09.txt	VSC2019_ORTEC_Hidden_09.txt_54500951_solution.txt	1722825499
UOS	VSC2019_ORTEC_Hidden_09.txt	VSC2019_ORTEC_Hidden_09.txt_63196367_solution.txt	1715316666
UOS	VSC2019_ORTEC_Hidden_09.txt	VSC2019_ORTEC_Hidden_09.txt_71110057_solution.txt	1704739136
UOS	VSC2019_ORTEC_Hidden_09.txt	VSC2019_ORTEC_Hidden_09.txt_89578146_solution.txt	1720324734
UOS	VSC2019_ORTEC_Hidden_09.txt	VSC2019_ORTEC_Hidden_09.txt_96527670_solution.txt	1716250066
UOS	VSC2019_ORTEC_Hidden_10.txt	VSC2019_ORTEC_Hidden_10.txt_18319894_solution.txt	31796020
UOS	VSC2019_ORTEC_Hidden_10.txt	VSC2019_ORTEC_Hidden_10.txt_23390422_solution.txt	31647220
UOS	VSC2019_ORTEC_Hidden_10.txt	VSC2019_ORTEC_Hidden_10.txt_36197069_solution.txt	31590040
UOS	VSC2019_ORTEC_Hidden_10.txt	VSC2019_ORTEC_Hidden_10.txt_45945346_solution.txt	31524300
UOS	VSC2019_ORTEC_Hidden_10.txt	VSC2019_ORTEC_Hidden_10.txt_54500951_solution.txt	31425420
UOS	VSC2019_ORTEC_Hidden_10.txt	VSC2019_ORTEC_Hidden_10.txt_63196367_solution.txt	31893105
UOS	VSC2019_ORTEC_Hidden_10.txt	VSC2019_ORTEC_Hidden_10.txt_71110057_solution.txt	31544195
UOS	VSC2019_ORTEC_Hidden_10.txt	VSC2019_ORTEC_Hidden_10.txt_89578146_solution.txt	31576630
UOS	VSC2019_ORTEC_Hidden_10.txt	VSC2019_ORTEC_Hidden_10.txt_96527670_solution.txt	31539625
UOS	VSC2019_ORTEC_Hidden_11.txt	VSC2019_ORTEC_Hidden_11.txt_18319894_solution.txt	4107849463
UOS	VSC2019_ORTEC_Hidden_11.txt	VSC2019_ORTEC_Hidden_11.txt_23390422_solution.txt	4112890750
UOS	VSC2019_ORTEC_Hidden_11.txt	VSC2019_ORTEC_Hidden_11.txt_36197069_solution.txt	4134212143
UOS	VSC2019_ORTEC_Hidden_11.txt	VSC2019_ORTEC_Hidden_11.txt_45945346_solution.txt	4172611855
UOS	VSC2019_ORTEC_Hidden_11.txt	VSC2019_ORTEC_Hidden_11.txt_54500951_solution.txt	4052063633
UOS	VSC2019_ORTEC_Hidden_11.txt	VSC2019_ORTEC_Hidden_11.txt_63196367_solution.txt	4416750991
UOS	VSC2019_ORTEC_Hidden_11.txt	VSC2019_ORTEC_Hidden_11.txt_71110057_solution.txt	4074799692
UOS	VSC2019_ORTEC_Hidden_11.txt	VSC2019_ORTEC_Hidden_11.txt_89578146_solution.txt	4109201462
UOS	VSC2019_ORTEC_Hidden_11.txt	VSC2019_ORTEC_Hidden_11.txt_96527670_solution.txt	4110802340
UOS	VSC2019_ORTEC_Hidden_12.txt	VSC2019_ORTEC_Hidden_12.txt_18319894_solution.txt	2990038785
UOS	VSC2019_ORTEC_Hidden_12.txt	VSC2019_ORTEC_Hidden_12.txt_23390422_solution.txt	2987504590
UOS	VSC2019_ORTEC_Hidden_12.txt	VSC2019_ORTEC_Hidden_12.txt_36197069_solution.txt	2987796050
UOS	VSC2019_ORTEC_Hidden_12.txt	VSC2019_ORTEC_Hidden_12.txt_45945346_solution.txt	2987288775
UOS	VSC2019_ORTEC_Hidden_12.txt	VSC2019_ORTEC_Hidden_12.txt_54500951_solution.txt	2986351945
UOS	VSC2019_ORTEC_Hidden_12.txt	VSC2019_ORTEC_Hidden_12.txt_63196367_solution.txt	2985079895
UOS	VSC2019_ORTEC_Hidden_12.txt	VSC2019_ORTEC_Hidden_12.txt_71110057_solution.txt	2992610720
UOS	VSC2019_ORTEC_Hidden_12.txt	VSC2019_ORTEC_Hidden_12.txt_89578146_solution.txt	2991940985
UOS	VSC2019_ORTEC_Hidden_12.txt	VSC2019_ORTEC_Hidden_12.txt_96527670_solution.txt	2991662180
UOS	VSC2019_ORTEC_Hidden_13.txt	VSC2019_ORTEC_Hidden_13.txt_18319894_solution.txt	5237955246
UOS	VSC2019_ORTEC_Hidden_13.txt	VSC2019_ORTEC_Hidden_13.txt_23390422_solution.txt	5239451180
UOS	VSC2019_ORTEC_Hidden_13.txt	VSC2019_ORTEC_Hidden_13.txt_36197069_solution.txt	5239570827
UOS	VSC2019_ORTEC_Hidden_13.txt	VSC2019_ORTEC_Hidden_13.txt_45945346_solution.txt	5239338429
UOS	VSC2019_ORTEC_Hidden_13.txt	VSC2019_ORTEC_Hidden_13.txt_54500951_solution.txt	5239216805
UOS	VSC2019_ORTEC_Hidden_13.txt	VSC2019_ORTEC_Hidden_13.txt_63196367_solution.txt	5239259022
UOS	VSC2019_ORTEC_Hidden_13.txt	VSC2019_ORTEC_Hidden_13.txt_71110057_solution.txt	5238280886
UOS	VSC2019_ORTEC_Hidden_13.txt	VSC2019_ORTEC_Hidden_13.txt_89578146_solution.txt	5239396082
UOS	VSC2019_ORTEC_Hidden_13.txt	VSC2019_ORTEC_Hidden_13.txt_96527670_solution.txt	5239343641
UOS	VSC2019_ORTEC_Hidden_14.txt	VSC2019_ORTEC_Hidden_14.txt_18319894_solution.txt	1381707180
UOS	VSC2019_ORTEC_Hidden_14.txt	VSC2019_ORTEC_Hidden_14.txt_23390422_solution.txt	1381511620
UOS	VSC2019_ORTEC_Hidden_14.txt	VSC2019_ORTEC_Hidden_14.txt_36197069_solution.txt	1380574885
UOS	VSC2019_ORTEC_Hidden_14.txt	VSC2019_ORTEC_Hidden_14.txt_45945346_solution.txt	1379283675
UOS	VSC2019_ORTEC_Hidden_14.txt	VSC2019_ORTEC_Hidden_14.txt_54500951_solution.txt	1381705655
UOS	VSC2019_ORTEC_Hidden_14.txt	VSC2019_ORTEC_Hidden_14.txt_63196367_solution.txt	1378863050
UOS	VSC2019_ORTEC_Hidden_14.txt	VSC2019_ORTEC_Hidden_14.txt_71110057_solution.txt	1380473300
UOS	VSC2019_ORTEC_Hidden_14.txt	VSC2019_ORTEC_Hidden_14.txt_89578146_solution.txt	1380032005
UOS	VSC2019_ORTEC_Hidden_14.txt	VSC2019_ORTEC_Hidden_14.txt_96527670_solution.txt	1380628250
UOS	VSC2019_ORTEC_Hidden_15.txt	VSC2019_ORTEC_Hidden_15.txt_18319894_solution.txt	163996645
UOS	VSC2019_ORTEC_Hidden_15.txt	VSC2019_ORTEC_Hidden_15.txt_23390422_solution.txt	163767575
UOS	VSC2019_ORTEC_Hidden_15.txt	VSC2019_ORTEC_Hidden_15.txt_36197069_solution.txt	163793780
UOS	VSC2019_ORTEC_Hidden_15.txt	VSC2019_ORTEC_Hidden_15.txt_45945346_solution.txt	163646890
UOS	VSC2019_ORTEC_Hidden_15.txt	VSC2019_ORTEC_Hidden_15.txt_54500951_solution.txt	163764560
UOS	VSC2019_ORTEC_Hidden_15.txt	VSC2019_ORTEC_Hidden_15.txt_63196367_solution.txt	163709110
UOS	VSC2019_ORTEC_Hidden_15.txt	VSC2019_ORTEC_Hidden_15.txt_71110057_solution.txt	164073375
UOS	VSC2019_ORTEC_Hidden_15.txt	VSC2019_ORTEC_Hidden_15.txt_89578146_solution.txt	164025795
UOS	VSC2019_ORTEC_Hidden_15.txt	VSC2019_ORTEC_Hidden_15.txt_96527670_solution.txt	163971405
UOS	VSC2019_ORTEC_Hidden_16.txt	VSC2019_ORTEC_Hidden_16.txt_18319894_solution.txt	54047775
UOS	VSC2019_ORTEC_Hidden_16.txt	VSC2019_ORTEC_Hidden_16.txt_23390422_solution.txt	53668385
UOS	VSC2019_ORTEC_Hidden_16.txt	VSC2019_ORTEC_Hidden_16.txt_36197069_solution.txt	53404260
UOS	VSC2019_ORTEC_Hidden_16.txt	VSC2019_ORTEC_Hidden_16.txt_45945346_solution.txt	53623620
UOS	VSC2019_ORTEC_Hidden_16.txt	VSC2019_ORTEC_Hidden_16.txt_54500951_solution.txt	53232615
UOS	VSC2019_ORTEC_Hidden_16.txt	VSC2019_ORTEC_Hidden_16.txt_63196367_solution.txt	53636325
UOS	VSC2019_ORTEC_Hidden_16.txt	VSC2019_ORTEC_Hidden_16.txt_71110057_solution.txt	53563795
UOS	VSC2019_ORTEC_Hidden_16.txt	VSC2019_ORTEC_Hidden_16.txt_89578146_solution.txt	53298755
UOS	VSC2019_ORTEC_Hidden_16.txt	VSC2019_ORTEC_Hidden_16.txt_96527670_solution.txt	53577705
UOS	VSC2019_ORTEC_Hidden_17.txt	VSC2019_ORTEC_Hidden_17.txt_18319894_solution.txt	27347169908
UOS	VSC2019_ORTEC_Hidden_17.txt	VSC2019_ORTEC_Hidden_17.txt_23390422_solution.txt	27323206266
UOS	VSC2019_ORTEC_Hidden_17.txt	VSC2019_ORTEC_Hidden_17.txt_36197069_solution.txt	27315767314
UOS	VSC2019_ORTEC_Hidden_17.txt	VSC2019_ORTEC_Hidden_17.txt_45945346_solution.txt	27330375977
UOS	VSC2019_ORTEC_Hidden_17.txt	VSC2019_ORTEC_Hidden_17.txt_54500951_solution.txt	27301086592
UOS	VSC2019_ORTEC_Hidden_17.txt	VSC2019_ORTEC_Hidden_17.txt_63196367_solution.txt	27332616598
UOS	VSC2019_ORTEC_Hidden_17.txt	VSC2019_ORTEC_Hidden_17.txt_71110057_solution.txt	27343575624
UOS	VSC2019_ORTEC_Hidden_17.txt	VSC2019_ORTEC_Hidden_17.txt_89578146_solution.txt	27301587895
UOS	VSC2019_ORTEC_Hidden_17.txt	VSC2019_ORTEC_Hidden_17.txt_96527670_solution.txt	27303076993
UOS	VSC2019_ORTEC_Hidden_18.txt	VSC2019_ORTEC_Hidden_18.txt_18319894_solution.txt	52983605
UOS	VSC2019_ORTEC_Hidden_18.txt	VSC2019_ORTEC_Hidden_18.txt_23390422_solution.txt	53019165
UOS	VSC2019_ORTEC_Hidden_18.txt	VSC2019_ORTEC_Hidden_18.txt_36197069_solution.txt	53068090
UOS	VSC2019_ORTEC_Hidden_18.txt	VSC2019_ORTEC_Hidden_18.txt_45945346_solution.txt	53145110
UOS	VSC2019_ORTEC_Hidden_18.txt	VSC2019_ORTEC_Hidden_18.txt_54500951_solution.txt	53011630
UOS	VSC2019_ORTEC_Hidden_18.txt	VSC2019_ORTEC_Hidden_18.txt_63196367_solution.txt	53290580
UOS	VSC2019_ORTEC_Hidden_18.txt	VSC2019_ORTEC_Hidden_18.txt_71110057_solution.txt	52975490
UOS	VSC2019_ORTEC_Hidden_18.txt	VSC2019_ORTEC_Hidden_18.txt_89578146_solution.txt	52949945
UOS	VSC2019_ORTEC_Hidden_18.txt	VSC2019_ORTEC_Hidden_18.txt_96527670_solution.txt	52921995
UOS	VSC2019_ORTEC_Hidden_19.txt	VSC2019_ORTEC_Hidden_19.txt_18319894_solution.txt	4379328335
UOS	VSC2019_ORTEC_Hidden_19.txt	VSC2019_ORTEC_Hidden_19.txt_23390422_solution.txt	4379629300
UOS	VSC2019_ORTEC_Hidden_19.txt	VSC2019_ORTEC_Hidden_19.txt_36197069_solution.txt	4379062880
UOS	VSC2019_ORTEC_Hidden_19.txt	VSC2019_ORTEC_Hidden_19.txt_45945346_solution.txt	4379218965
UOS	VSC2019_ORTEC_Hidden_19.txt	VSC2019_ORTEC_Hidden_19.txt_54500951_solution.txt	4379552490
UOS	VSC2019_ORTEC_Hidden_19.txt	VSC2019_ORTEC_Hidden_19.txt_63196367_solution.txt	4379062260
UOS	VSC2019_ORTEC_Hidden_19.txt	VSC2019_ORTEC_Hidden_19.txt_71110057_solution.txt	4381312940
UOS	VSC2019_ORTEC_Hidden_19.txt	VSC2019_ORTEC_Hidden_19.txt_89578146_solution.txt	4379286690
UOS	VSC2019_ORTEC_Hidden_19.txt	VSC2019_ORTEC_Hidden_19.txt_96527670_solution.txt	4379075040
UOS	VSC2019_ORTEC_Hidden_20.txt	VSC2019_ORTEC_Hidden_20.txt_18319894_solution.txt	126020890
UOS	VSC2019_ORTEC_Hidden_20.txt	VSC2019_ORTEC_Hidden_20.txt_23390422_solution.txt	127029270
UOS	VSC2019_ORTEC_Hidden_20.txt	VSC2019_ORTEC_Hidden_20.txt_36197069_solution.txt	127756460
UOS	VSC2019_ORTEC_Hidden_20.txt	VSC2019_ORTEC_Hidden_20.txt_45945346_solution.txt	127450105
UOS	VSC2019_ORTEC_Hidden_20.txt	VSC2019_ORTEC_Hidden_20.txt_54500951_solution.txt	127972125
UOS	VSC2019_ORTEC_Hidden_20.txt	VSC2019_ORTEC_Hidden_20.txt_63196367_solution.txt	127379230
UOS	VSC2019_ORTEC_Hidden_20.txt	VSC2019_ORTEC_Hidden_20.txt_71110057_solution.txt	126800645
UOS	VSC2019_ORTEC_Hidden_20.txt	VSC2019_ORTEC_Hidden_20.txt_89578146_solution.txt	126993130
UOS	VSC2019_ORTEC_Hidden_20.txt	VSC2019_ORTEC_Hidden_20.txt_96527670_solution.txt	126657975
UOS	VSC2019_ORTEC_Hidden_21.txt	VSC2019_ORTEC_Hidden_21.txt_18319894_solution.txt	33069700
UOS	VSC2019_ORTEC_Hidden_21.txt	VSC2019_ORTEC_Hidden_21.txt_23390422_solution.txt	33236125
UOS	VSC2019_ORTEC_Hidden_21.txt	VSC2019_ORTEC_Hidden_21.txt_36197069_solution.txt	33276645
UOS	VSC2019_ORTEC_Hidden_21.txt	VSC2019_ORTEC_Hidden_21.txt_45945346_solution.txt	33415185
UOS	VSC2019_ORTEC_Hidden_21.txt	VSC2019_ORTEC_Hidden_21.txt_54500951_solution.txt	33087225
UOS	VSC2019_ORTEC_Hidden_21.txt	VSC2019_ORTEC_Hidden_21.txt_63196367_solution.txt	33277085
UOS	VSC2019_ORTEC_Hidden_21.txt	VSC2019_ORTEC_Hidden_21.txt_71110057_solution.txt	33271965
UOS	VSC2019_ORTEC_Hidden_21.txt	VSC2019_ORTEC_Hidden_21.txt_89578146_solution.txt	33041255
UOS	VSC2019_ORTEC_Hidden_21.txt	VSC2019_ORTEC_Hidden_21.txt_96527670_solution.txt	33279980
UOS	VSC2019_ORTEC_Hidden_22.txt	VSC2019_ORTEC_Hidden_22.txt_18319894_solution.txt	6723595
UOS	VSC2019_ORTEC_Hidden_22.txt	VSC2019_ORTEC_Hidden_22.txt_23390422_solution.txt	6740205
UOS	VSC2019_ORTEC_Hidden_22.txt	VSC2019_ORTEC_Hidden_22.txt_36197069_solution.txt	6751680
UOS	VSC2019_ORTEC_Hidden_22.txt	VSC2019_ORTEC_Hidden_22.txt_45945346_solution.txt	6799345
UOS	VSC2019_ORTEC_Hidden_22.txt	VSC2019_ORTEC_Hidden_22.txt_54500951_solution.txt	6793485
UOS	VSC2019_ORTEC_Hidden_22.txt	VSC2019_ORTEC_Hidden_22.txt_63196367_solution.txt	6766345
UOS	VSC2019_ORTEC_Hidden_22.txt	VSC2019_ORTEC_Hidden_22.txt_71110057_solution.txt	6722250
UOS	VSC2019_ORTEC_Hidden_22.txt	VSC2019_ORTEC_Hidden_22.txt_89578146_solution.txt	6700250
UOS	VSC2019_ORTEC_Hidden_22.txt	VSC2019_ORTEC_Hidden_22.txt_96527670_solution.txt	6756035
UOS	VSC2019_ORTEC_Hidden_23.txt	VSC2019_ORTEC_Hidden_23.txt_18319894_solution.txt	22351535400
UOS	VSC2019_ORTEC_Hidden_23.txt	VSC2019_ORTEC_Hidden_23.txt_23390422_solution.txt	22387027785
UOS	VSC2019_ORTEC_Hidden_23.txt	VSC2019_ORTEC_Hidden_23.txt_36197069_solution.txt	22349237305
UOS	VSC2019_ORTEC_Hidden_23.txt	VSC2019_ORTEC_Hidden_23.txt_45945346_solution.txt	22355837825
UOS	VSC2019_ORTEC_Hidden_23.txt	VSC2019_ORTEC_Hidden_23.txt_54500951_solution.txt	22367475505
UOS	VSC2019_ORTEC_Hidden_23.txt	VSC2019_ORTEC_Hidden_23.txt_63196367_solution.txt	22368838520
UOS	VSC2019_ORTEC_Hidden_23.txt	VSC2019_ORTEC_Hidden_23.txt_71110057_solution.txt	22382206520
UOS	VSC2019_ORTEC_Hidden_23.txt	VSC2019_ORTEC_Hidden_23.txt_89578146_solution.txt	22412096950
UOS	VSC2019_ORTEC_Hidden_23.txt	VSC2019_ORTEC_Hidden_23.txt_96527670_solution.txt	22342274615
UOS	VSC2019_ORTEC_Hidden_24.txt	VSC2019_ORTEC_Hidden_24.txt_18319894_solution.txt	31369833660
UOS	VSC2019_ORTEC_Hidden_24.txt	VSC2019_ORTEC_Hidden_24.txt_23390422_solution.txt	31362391765
UOS	VSC2019_ORTEC_Hidden_24.txt	VSC2019_ORTEC_Hidden_24.txt_36197069_solution.txt	31383867030
UOS	VSC2019_ORTEC_Hidden_24.txt	VSC2019_ORTEC_Hidden_24.txt_45945346_solution.txt	31350467425
UOS	VSC2019_ORTEC_Hidden_24.txt	VSC2019_ORTEC_Hidden_24.txt_54500951_solution.txt	31362330685
UOS	VSC2019_ORTEC_Hidden_24.txt	VSC2019_ORTEC_Hidden_24.txt_63196367_solution.txt	31362516195
UOS	VSC2019_ORTEC_Hidden_24.txt	VSC2019_ORTEC_Hidden_24.txt_71110057_solution.txt	31394378865
UOS	VSC2019_ORTEC_Hidden_24.txt	VSC2019_ORTEC_Hidden_24.txt_89578146_solution.txt	31378349465
UOS	VSC2019_ORTEC_Hidden_24.txt	VSC2019_ORTEC_Hidden_24.txt_96527670_solution.txt	31399899005
UOS	VSC2019_ORTEC_Hidden_25.txt	VSC2019_ORTEC_Hidden_25.txt_18319894_solution.txt	549529355
UOS	VSC2019_ORTEC_Hidden_25.txt	VSC2019_ORTEC_Hidden_25.txt_23390422_solution.txt	549576110
UOS	VSC2019_ORTEC_Hidden_25.txt	VSC2019_ORTEC_Hidden_25.txt_36197069_solution.txt	549519220
UOS	VSC2019_ORTEC_Hidden_25.txt	VSC2019_ORTEC_Hidden_25.txt_45945346_solution.txt	549506375
UOS	VSC2019_ORTEC_Hidden_25.txt	VSC2019_ORTEC_Hidden_25.txt_54500951_solution.txt	552424620
